idx,commune,district,voivodeship,sth1,sth2,sth3,sth4
2815083,gmina Morąg,ostródzki,warmińsko-mazurskie,"311,25",24131,"77,53","-6,45"
1019042,gmina Zduńska Wola,zduńskowolski,łódzkie,"111,61",12221,"109,5","3,38"
1421062,gmina Raszyn,pruszkowski,mazowieckie,"43,91",21891,"498,54","5,12"
1817073,gmina Zagórz,sanocki,podkarpackie,"159,89",13120,"82,06","0,89"
0401072,gmina Raciążek,aleksandrowski,kujawsko-pomorskie,"32,88",3134,"95,32","-1,17"
1425112,gmina Wierzbica,radomski,mazowieckie,"94,1",9638,"102,42","-6,79"
3002032,gmina Drawsko,czarnkowsko-trzcianecki,wielkopolskie,"163,03",5768,"35,38","-6,78"
2403031,Wisła,cieszyński,śląskie,"110,17",11040,"100,21","-0,33"
2205083,gmina Żukowo,kartuski,pomorskie,"164,04",41651,"253,91","44,97"
1403122,gmina Trojanów,garwoliński,mazowieckie,"151,34",7278,"48,09","-6,33"
3013072,gmina Włoszakowice,leszczyński,wielkopolskie,"127,75",9696,"75,9","8,28"
0608053,gmina Kamionka,lubartowski,lubelskie,"111,69",6474,"57,96","1,08"
1423022,gmina Gielniów,przysuski,mazowieckie,"79,22",4524,"57,11","-8,4"
2404122,gmina Olsztyn,częstochowski,śląskie,"109,1",7824,"71,71","0,04"
2412022,gmina Gaszowice,rybnicki,śląskie,"19,85",9792,"493,3","6,1"
0208063,gmina Bystrzyca Kłodzka,kłodzki,dolnośląskie,"338,53",18729,"55,32","-7,59"
2402032,gmina Buczkowice,bielski,śląskie,"19,46",11209,576,"0,89"
2605083,gmina Stąporków,konecki,świętokrzyskie,"231,67",16597,"71,64","-12,9"
3205032,gmina Karnice,gryficki,zachodniopomorskie,"133,12",3972,"29,84","-7,68"
3024011,Obrzycko,szamotulski,wielkopolskie,"3,74",2369,"633,42","-0,98"
2011032,gmina Korycin,sokólski,podlaskie,"117,35",3184,"27,13","-10,96"
1434093,gmina Radzymin,wołomiński,mazowieckie,"129,46",27741,"214,28","17,98"
1210122,gmina Nawojowa,nowosądecki,małopolskie,"50,21",8773,"174,73","6,86"
2009011,Sejny,sejneński,podlaskie,"4,49",5217,"1161,92","-17,75"
0221031,Szczawno-Zdrój,wałbrzyski,dolnośląskie,"14,74",5559,"377,14","-7,56"
0602053,gmina Frampol,biłgorajski,lubelskie,"107,6",6085,"56,55","-5,42"
0207033,gmina Lubawka,kamiennogórski,dolnośląskie,"138,05",10802,"78,25","-8,52"
1604013,gmina Byczyna,kluczborski,opolskie,"182,94",9208,"50,33","-7,52"
1015032,gmina Godzianów,skierniewicki,łódzkie,"44,06",2659,"60,35","4,55"
0406022,gmina Gruta,grudziądzki,kujawsko-pomorskie,"123,75",6415,"51,84","-6,61"
2461011,Bielsko-Biała,Bielsko-Biała,śląskie,"124,51",170303,"1367,79","-2,97"
0209062,gmina Miłkowice,legnicki,dolnośląskie,"86,63",6802,"78,52","10,25"
3261011,Koszalin,Koszalin,zachodniopomorskie,"98,34",106880,"1086,84","-2,72"
3010032,gmina Kazimierz Biskupi,koniński,wielkopolskie,"107,65",11505,"106,87","0,46"
1012082,gmina Lgota Wielka,radomszczański,łódzkie,"63,07",4268,"67,67","-2,8"
0609013,gmina Bełżyce,lubelski,lubelskie,"133,97",13201,"98,54","-3,09"
1210052,gmina Kamionka Wielka,nowosądecki,małopolskie,"64,98",10467,"161,08","6,22"
1219053,gmina Wieliczka,wielicki,małopolskie,"99,67",60905,"611,07","16,7"
2602033,gmina Małogoszcz,jędrzejowski,świętokrzyskie,"146,05",11528,"78,93","-3,56"
2261011,Gdańsk,Gdańsk,pomorskie,"261,96",471525,"1799,99","5,17"
1004082,gmina Witonia,łęczycki,łódzkie,"60,45",3223,"53,32","-8,84"
1419122,gmina Słupno,płocki,mazowieckie,"74,93",8068,"107,67","23,27"
2417112,gmina Rajcza,żywiecki,śląskie,"131,42",8767,"66,71","-4,86"
1821052,gmina Solina,leski,podkarpackie,"184,52",5320,"28,83","0,5"
2408042,gmina Ornontowice,mikołowski,śląskie,"15,45",6184,"400,26","11,08"
0221053,gmina Głuszyca,wałbrzyski,dolnośląskie,"62,12",8570,"137,96","-6,53"
0614102,gmina Wąwolnica,puławski,lubelskie,"62,85",4607,"73,3","-9,79"
2807063,gmina Susz,iławski,warmińsko-mazurskie,"259,05",12687,"48,98","-3,73"
3216052,gmina Sławoborze,świdwiński,zachodniopomorskie,"188,66",3984,"21,12","-10,89"
0223083,gmina Siechnice,wrocławski,dolnośląskie,"98,71",23550,"238,58","43,23"
2008072,gmina Trzcianne,moniecki,podlaskie,"331,87",4231,"12,75","-12,15"
0602082,gmina Księżpol,biłgorajski,lubelskie,"141,28",6911,"48,92","-2,3"
0612012,gmina Chodel,opolski,lubelskie,"108,37",6547,"60,41","-6,78"
1406062,gmina Jasieniec,grójecki,mazowieckie,"108,24",5371,"49,62",0
1205011,Gorlice,gorlicki,małopolskie,"23,53",27231,"1157,29","-6,7"
0617022,gmina Mełgiew,świdnicki,lubelskie,"94,85",9983,"105,25","13,83"
3024022,gmina Duszniki,szamotulski,wielkopolskie,"156,3",9137,"58,46","10,7"
1426062,gmina Paprotnia,siedlecki,mazowieckie,"81,43",2545,"31,25","-5,95"
0604052,gmina Mircze,hrubieszowski,lubelskie,"234,88",6953,"29,6","-17,58"
0620012,gmina Adamów,zamojski,lubelskie,"110,66",4636,"41,89","-7,09"
2808032,gmina Kętrzyn,kętrzyński,warmińsko-mazurskie,"285,36",8201,"28,74","-8,12"
2416092,gmina Włodowice,zawierciański,śląskie,"76,79",5232,"68,13","0,51"
2814063,gmina Jeziorany,olsztyński,warmińsko-mazurskie,"211,49",7638,"36,12","-7,61"
2005092,gmina Narewka,hajnowski,podlaskie,"338,98",3569,"10,53","-13,54"
1422011,Przasnysz,przasnyski,mazowieckie,"25,16",17160,"682,03","-1,92"
1005032,gmina Chąśno,łowicki,łódzkie,"71,83",2910,"40,51","-2,96"
1423072,gmina Rusinów,przysuski,mazowieckie,"82,76",4270,"51,59","-3,87"
3025052,gmina Zaniemyśl,średzki,wielkopolskie,"106,55",6950,"65,23","5,68"
1605042,gmina Walce,krapkowicki,opolskie,"69,11",5397,"78,09","-7,42"
0264011,Wrocław,Wrocław,dolnośląskie,"292,82",643782,"2198,56","2,82"
3011023,gmina Czempiń,kościański,wielkopolskie,"142,19",11510,"80,95","0,23"
1007052,gmina Paradyż,opoczyński,łódzkie,"81,39",4346,"53,4","-6,21"
2003072,gmina Rudka,bielski,podlaskie,"70,29",1852,"26,35","-10,05"
0206011,Karpacz,karkonoski[a],dolnośląskie,"37,99",4541,"119,53","-13,78"
0811011,Łęknica,żarski,lubuskie,"16,43",2434,"148,14","-9,14"
2806083,gmina Ryn,giżycki,warmińsko-mazurskie,"204,54",5645,"27,6","-7,33"
3007012,gmina Blizanów,kaliski,wielkopolskie,"157,52",9947,"63,15","2,73"
0415062,gmina Łysomice,toruński,kujawsko-pomorskie,"126,94",10196,"80,32","12,09"
0613062,gmina Siemień,parczewski,lubelskie,"111,21",4496,"40,43","-11,59"
2612012,gmina Bogoria,staszowski,świętokrzyskie,"122,89",7670,"62,41","-7,32"
1808011,Leżajsk,leżajski,podkarpackie,"20,58",13715,"666,42","-6,55"
3027073,gmina Tuliszków,turecki,wielkopolskie,"149,66",10542,"70,44","-2,86"
0405052,gmina Radomin,golubsko-dobrzyński,kujawsko-pomorskie,"80,81",3824,"47,32","-2,77"
1215063,gmina Maków Podhalański,suski,małopolskie,"108,71",16042,"147,57","-3,47"
3216022,gmina Brzeżno,świdwiński,zachodniopomorskie,"110,81",2757,"24,88","-7,39"
3021132,gmina Rokietnica,poznański,wielkopolskie,"79,3",18973,"239,26","45,8"
1016022,gmina Będków,tomaszowski,łódzkie,"57,74",3257,"56,41","-6,66"
0620102,gmina Skierbieszów,zamojski,lubelskie,"139,21",5115,"36,74","-7,95"
3205023,gmina Gryfice,gryficki,zachodniopomorskie,"261,3",23675,"90,6","-3,76"
3006023,gmina Jarocin,jarociński,wielkopolskie,"200,13",45724,"228,47","1,09"
1412102,gmina Latowicz,miński,mazowieckie,"114,05",5389,"47,25","-3,74"
0601102,gmina Międzyrzec Podlaski,bialski,lubelskie,"260,92",10434,"39,99","-3,52"
1406032,gmina Chynów,grójecki,mazowieckie,"134,99",9852,"72,98","0,61"
1216153,gmina Żabno,tarnowski,małopolskie,"101,56",18846,"185,57","-2,99"
2411033,gmina Krzanowice,raciborski,śląskie,"47,2",5721,"121,21","-2,2"
1208062,gmina Racławice,miechowski,małopolskie,"59,11",2509,"42,45","1,47"
2605062,gmina Słupia Konecka,konecki,świętokrzyskie,"105,8",3299,"31,18","-8,74"
2417022,gmina Czernichów,żywiecki,śląskie,"56,4",6700,"118,79","-5,12"
0616022,gmina Kłoczew,rycki,lubelskie,"143,06",7154,"50,01","-5,07"
1206052,gmina Kocmyrzów-Luborzyca,krakowski,małopolskie,"80,76",15863,"196,42","14,91"
0601011,Międzyrzec Podlaski,bialski,lubelskie,"20,03",16737,"835,6","-4,28"
3204043,gmina Nowogard,goleniowski,zachodniopomorskie,"338,67",24600,"72,64","-2,16"
3010112,gmina Stare Miasto,koniński,wielkopolskie,"97,73",12467,"127,57","10,23"
1014062,gmina Goszczanów,sieradzki,łódzkie,"121,54",5449,"44,83","-3,28"
2005022,gmina Białowieża,hajnowski,podlaskie,"203,14",2160,"10,63","-4,89"
0808032,gmina Skąpe,świebodziński,lubuskie,"181,36",5095,"28,09","0,59"
0411042,gmina Osięciny,radziejowski,kujawsko-pomorskie,"123,12",7572,"61,5","-8,06"
1605023,gmina Krapkowice,krapkowicki,opolskie,"97,31",22468,"230,89","-6,72"
0222022,gmina Wińsko,wołowski,dolnośląskie,"249,46",8241,"33,04","-5,05"
1610032,gmina Lubrza,prudnicki,opolskie,"83,11",4330,"52,1","-2,53"
0224022,gmina Ciepłowody,ząbkowicki,dolnośląskie,"77,41",2971,"38,38","-11,3"
0407082,gmina Rojewo,inowrocławski,kujawsko-pomorskie,"119,76",4717,"39,39","-0,42"
0605063,gmina Modliborzyce,janowski,lubelskie,"152,57",6932,"45,43","-5,47"
1207092,gmina Mszana Dolna,limanowski,małopolskie,"170,02",17595,"103,49","0,91"
2409053,gmina Żarki,myszkowski,śląskie,101,8445,"83,61","-0,47"
2212022,gmina Damnica,słupski,pomorskie,"167,66",6097,"36,37",-6
2414052,gmina Chełm Śląski,bieruńsko-lędziński,śląskie,"23,33",6356,"272,44","5,73"
1806052,gmina Raniżów,kolbuszowski,podkarpackie,"96,66",7045,"72,88","-1,37"
2201092,gmina Trzebielino,bytowski,pomorskie,"225,97",3704,"16,39","-0,36"
3010062,gmina Krzymów,koniński,wielkopolskie,"92,5",8127,"87,86","7,83"
1606032,gmina Pokój,namysłowski,opolskie,"132,91",5161,"38,83","-8,07"
2403113,gmina Strumień,cieszyński,śląskie,"58,54",13272,"226,72","5,25"
3007032,gmina Ceków-Kolonia,kaliski,wielkopolskie,"88,31",4746,"53,74","-2,59"
3212053,gmina Pyrzyce,pyrzycki,zachodniopomorskie,"204,22",19295,"94,48","-4,64"
2812022,gmina Biskupiec,nowomiejski,warmińsko-mazurskie,"240,61",9297,"38,64","-5,64"
2406032,gmina Lipie,kłobucki,śląskie,"99,05",6208,"62,68","-5,15"
0201052,gmina Osiecznica,bolesławiecki,dolnośląskie,"437,04",7364,"16,85","-5,77"
1403062,gmina Łaskarzew,garwoliński,mazowieckie,"87,62",5472,"62,45","-1,76"
3024073,gmina Szamotuły,szamotulski,wielkopolskie,"175,52",30256,"172,38","4,21"
2003032,gmina Bielsk Podlaski,bielski,podlaskie,"429,94",6573,"15,29","-11,59"
1820043,gmina Nowa Dęba,tarnobrzeski,podkarpackie,"143,41",17973,"125,33","-4,38"
0414012,gmina Bukowiec,świecki,kujawsko-pomorskie,111,5125,"46,17","0,72"
2412052,gmina Świerklany,rybnicki,śląskie,"24,17",12532,"518,49","6,08"
2807052,gmina Lubawa,iławski,warmińsko-mazurskie,"236,45",10709,"45,29","-1,21"
1202023,gmina Brzesko,brzeski,małopolskie,"102,66",36258,"353,19","0,16"
2205042,gmina Sierakowice,kartuski,pomorskie,"182,22",20229,"111,01","15,22"
0609082,gmina Konopnica,lubelski,lubelskie,"93,06",14167,"152,24","15,43"
3201043,gmina Tychowo,białogardzki,zachodniopomorskie,"350,45",6720,"19,18","-5,3"
0212053,gmina Wleń,lwówecki,dolnośląskie,"86,06",4237,"49,23","-7,13"
0612023,gmina Józefów nad Wisłą,opolski,lubelskie,"141,55",6480,"45,78","-12,15"
3028033,gmina Gołańcz,wągrowiecki,wielkopolskie,"191,82",8252,"43,02","-4,4"
3023032,gmina Orchowo,słupecki,wielkopolskie,"98,03",3789,"38,65","-3,93"
2407032,gmina Ciasna,lubliniecki,śląskie,"133,95",7462,"55,71","-1,91"
1416072,gmina Ostrów Mazowiecka,ostrowski,mazowieckie,"282,94",12886,"45,54","-1,19"
2807032,gmina Iława,iławski,warmińsko-mazurskie,"424,21",12997,"30,64","3,07"
3216011,Świdwin,świdwiński,zachodniopomorskie,"22,38",15411,"688,61","-2,39"
2405021,Pyskowice,gliwicki,śląskie,"30,89",18450,"597,28","0,16"
3021123,gmina Pobiedziska,poznański,wielkopolskie,"189,58",19886,"104,9","9,2"
0603011,Rejowiec Fabryczny,chełmski,lubelskie,"14,28",4355,"304,97","-6,12"
1602033,gmina Głubczyce,głubczycki,opolskie,"294,34",22178,"75,35","-5,46"
0602011,Biłgoraj,biłgorajski,lubelskie,"21,1",26245,"1243,84","-2,99"
1419042,gmina Bulkowo,płocki,mazowieckie,"116,93",5495,"46,99","-12,02"
0609033,gmina Bychawa,lubelski,lubelskie,"146,37",11577,"79,09","-5,92"
1003012,gmina Buczek,łaski,łódzkie,"92,21",5088,"55,18","0,66"
1416082,gmina Stary Lubotyń,ostrowski,mazowieckie,"109,59",3695,"33,72","-4,03"
3019052,gmina Miasteczko Krajeńskie,pilski,wielkopolskie,"70,91",3159,"44,55","-8,61"
1813012,gmina Bircza,przemyski,podkarpackie,"254,05",6493,"25,56","-7,19"
1213062,gmina Oświęcim,oświęcimski,małopolskie,"74,84",18572,"248,16","5,57"
0408022,gmina Bobrowniki,lipnowski,kujawsko-pomorskie,"95,39",3086,"32,35","-1,72"
0413023,gmina Sępólno Krajeńskie,sępoleński,kujawsko-pomorskie,"229,12",15752,"68,75","-4,32"
2405052,gmina Rudziniec,gliwicki,śląskie,"159,14",10643,"66,88","0,19"
1408032,gmina Nieporęt,legionowski,mazowieckie,"96,04",14748,"153,56","10,05"
0418113,gmina Lubień Kujawski,włocławski,kujawsko-pomorskie,"150,91",7288,"48,29","-4,67"
1821033,gmina Lesko,leski,podkarpackie,"111,39",11288,"101,34","-4,68"
0602073,gmina Józefów,biłgorajski,lubelskie,"126,46",6701,"52,99","-7,26"
1434021,Marki,wołomiński,mazowieckie,"26,15",36215,"1384,89","40,53"
2607062,gmina Waśniów,ostrowiecki,świętokrzyskie,"111,62",6764,"60,6","-7,86"
3023011,Słupca,słupecki,wielkopolskie,"10,3",13619,"1322,23","-5,3"
1611022,gmina Jemielnica,strzelecki,opolskie,"113,46",7240,"63,81","1,76"
2203023,gmina Czarne,człuchowski,pomorskie,"234,83",9008,"38,36","-8,23"
3007042,gmina Godziesze Wielkie,kaliski,wielkopolskie,"105,4",9642,"91,48","10,09"
2001011,Augustów,augustowski,podlaskie,"80,9",30135,"372,5","-2,05"
3003082,gmina Niechanowo,gnieźnieński,wielkopolskie,"105,56",5986,"56,71","6,66"
2011102,gmina Szudziałowo,sokólski,podlaskie,"301,61",2822,"9,36","-16,12"
2404022,gmina Dąbrowa Zielona,częstochowski,śląskie,"100,21",3846,"38,38","-3,36"
3212062,gmina Warnice,pyrzycki,zachodniopomorskie,"86,14",3455,"40,11","-3,64"
1430022,gmina Jastrząb,szydłowiecki,mazowieckie,"54,53",5178,"94,96","-2,88"
0809013,gmina Babimost,zielonogórski,lubuskie,"92,77",6211,"66,95","-1,92"
3004013,gmina Borek Wielkopolski,gostyński,wielkopolskie,"127,64",7446,"58,34","-3,07"
1816042,gmina Chmielnik,rzeszowski,podkarpackie,"52,92",6954,"131,41","5,87"
3203052,gmina Wierzchowo,drawski,zachodniopomorskie,"229,19",4225,"18,43","-7,54"
1218052,gmina Mucharz,wadowicki,małopolskie,"37,31",4128,"110,64","4,89"
3211043,gmina Police,policki,zachodniopomorskie,"251,71",41245,"163,86","-2,73"
2413031,Radzionków,tarnogórski,śląskie,"13,2",16906,"1280,76","1,32"
2613032,gmina Moskorzew,włoszczowski,świętokrzyskie,"72,89",2635,"36,15","-12,94"
2411072,gmina Pietrowice Wielkie,raciborski,śląskie,"67,93",6892,"101,46","-1,88"
1013011,Rawa Mazowiecka,rawski,łódzkie,"14,3",17291,"1209,16","-4,49"
2817083,gmina Wielbark,szczycieński,warmińsko-mazurskie,"347,95",6446,"18,53","-5,83"
0807023,gmina Lubniewice,sulęciński,lubuskie,"129,69",3142,"24,23","3,53"
3017023,gmina Nowe Skalmierzyce,ostrowski,wielkopolskie,"125,42",15612,"124,48","5,09"
0614112,gmina Żyrzyn,puławski,lubelskie,"129,2",6416,"49,66","-4,02"
2416053,gmina Łazy,zawierciański,śląskie,"132,93",15873,"119,41","-2,63"
1212042,gmina Klucze,olkuski,małopolskie,"119,5",14931,"124,95","-3,96"
1611053,gmina Strzelce Opolskie,strzelecki,opolskie,"202,53",30439,"150,29","-4,48"
3003072,gmina Mieleszyn,gnieźnieński,wielkopolskie,"98,91",4044,"40,89","0,5"
2602012,gmina Imielno,jędrzejowski,świętokrzyskie,"101,01",4318,"42,75","-8,8"
0209042,gmina Kunice,legnicki,dolnośląskie,"92,66",7098,"76,6","18,41"
0401082,gmina Waganiec,aleksandrowski,kujawsko-pomorskie,"54,52",4560,"83,64","-2,62"
3003042,gmina Kiszkowo,gnieźnieński,wielkopolskie,"114,49",5450,"47,6","2,71"
1007082,gmina Żarnów,opoczyński,łódzkie,"141,06",5868,"41,6","-7,17"
1002072,gmina Łanięta,kutnowski,łódzkie,"54,89",2423,"44,14","-4,5"
0216043,gmina Polkowice,polkowicki,dolnośląskie,"167,65",27715,"165,31",3
2609022,gmina Dwikozy,sandomierski,świętokrzyskie,"84,58",8677,"102,59","-6,18"
0201022,gmina Bolesławiec,bolesławiecki,dolnośląskie,"288,49",14778,"51,23","10,41"
1814011,Przeworsk,przeworski,podkarpackie,"22,13",15224,"687,93","-5,52"
0805043,gmina Rzepin,słubicki,lubuskie,"190,99",9701,"50,79","-3,99"
1219032,gmina Kłaj,wielicki,małopolskie,"64,98",10814,"166,42","5,55"
1805022,gmina Brzyska,jasielski,podkarpackie,"44,87",6518,"145,26","-0,51"
2604112,gmina Mniów,kielecki,świętokrzyskie,"95,28",9341,"98,04","-0,71"
1607033,gmina Korfantów,nyski,opolskie,"179,53",8703,"48,48","-11,71"
1433092,gmina Wierzbno,węgrowski,mazowieckie,"103,2",2719,"26,35","-11,73"
1801083,gmina Ustrzyki Dolne,bieszczadzki,podkarpackie,"478,67",17143,"35,81","-5,75"
3063011,Leszno,Leszno,wielkopolskie,"31,86",63323,"1987,54","-4,01"
2011013,gmina Dąbrowa Białostocka,sokólski,podlaskie,"263,84",11268,"42,71","-13,02"
1409063,gmina Solec nad Wisłą,lipski,mazowieckie,"129,83",4872,"37,53","-10,58"
2407042,gmina Herby,lubliniecki,śląskie,"85,91",6793,"79,07","-4,23"
2001072,gmina Sztabin,augustowski,podlaskie,"363,11",5042,"13,89","-7,87"
0408052,gmina Kikół,lipnowski,kujawsko-pomorskie,"98,3",7078,72,"-4,06"
0603092,gmina Ruda-Huta,chełmski,lubelskie,"112,21",4483,"39,95","-7,25"
0404052,gmina Papowo Biskupie,chełmiński,kujawsko-pomorskie,"70,45",4336,"61,55","-2,68"
0202052,gmina Dzierżoniów,dzierżoniowski,dolnośląskie,"141,06",9072,"64,31","-3,68"
0602042,gmina Biszcza,biłgorajski,lubelskie,"106,31",3750,"35,27","-8,22"
0417011,Wąbrzeźno,wąbrzeski,kujawsko-pomorskie,"8,53",13483,"1580,66","-7,5"
2212053,gmina Kępice,słupski,pomorskie,"293,05",9003,"30,72","-11,19"
3021113,gmina Murowana Goślina,poznański,wielkopolskie,"172,23",16922,"98,25","2,14"
0419022,gmina Gąsawa,żniński,kujawsko-pomorskie,"135,84",5302,"39,03","3,93"
3209033,gmina Bobolice,koszaliński,zachodniopomorskie,"367,56",8856,"24,09","-13,19"
3027022,gmina Brudzew,turecki,wielkopolskie,"112,63",5972,"53,02","3,03"
1209092,gmina Wiśniowa,myślenicki,małopolskie,"67,1",7413,"110,48","3,53"
3214102,gmina Stargard,stargardzki,zachodniopomorskie,"318,88",13875,"43,51","21,3"
0403012,gmina Białe Błota,bydgoski,kujawsko-pomorskie,"122,42",22835,"186,53","27,94"
0801062,gmina Santok,gorzowski,lubuskie,"169,39",8734,"51,56","16,24"
1211112,gmina Raba Wyżna,nowotarski,małopolskie,"89,02",14784,"166,08","3,63"
1202042,gmina Dębno,brzeski,małopolskie,"81,6",14734,"180,56","2,25"
2062011,Łomża,Łomża,podlaskie,"32,67",62795,"1922,1","-0,25"
2414021,Imielin,bieruńsko-lędziński,śląskie,"27,99",9274,"331,33","11,89"
0614022,gmina Baranów,puławski,lubelskie,"84,92",3848,"45,31","-10,93"
2416032,gmina Irządze,zawierciański,śląskie,71,2583,"36,38","-12,95"
1818062,gmina Zaleszany,stalowowolski,podkarpackie,"87,17",10984,"126,01","3,33"
3202023,gmina Choszczno,choszczeński,zachodniopomorskie,"246,31",21544,"87,47","-5,22"
3202033,gmina Drawno,choszczeński,zachodniopomorskie,"320,91",5010,"15,61","-7,28"
0208072,gmina Kłodzko,kłodzki,dolnośląskie,"253,25",17079,"67,44","-2,31"
3012011,Sulmierzyce,krotoszyński,wielkopolskie,"29,29",2844,"97,1","-4,64"
1209052,gmina Raciechowice,myślenicki,małopolskie,"61,15",6441,"105,33","8,21"
2203032,gmina Człuchów,człuchowski,pomorskie,"361,47",11147,"30,84","3,83"
0611011,Łuków,łukowski,lubelskie,"35,75",29621,"828,56","-7,96"
3030053,gmina Września,wrzesiński,wielkopolskie,"221,85",47430,"213,79","8,58"
2808022,gmina Barciany,kętrzyński,warmińsko-mazurskie,"294,08",6069,"20,64","-13,78"
1261011,Kraków,Kraków,małopolskie,"326,85",780981,"2389,42","6,15"
1015042,gmina Kowiesy,skierniewicki,łódzkie,"85,83",2886,"33,62","-3,56"
1211011,Nowy Targ,nowotarski,małopolskie,"51,07",33324,"652,52","-1,19"
1811011,Mielec,mielecki,podkarpackie,"46,89",60229,"1284,47","-1,23"
1434011,Kobyłka,wołomiński,mazowieckie,"19,64",24883,"1266,96","29,92"
1406012,gmina Belsk Duży,grójecki,mazowieckie,"107,51",6451,60,"-4,51"
0618092,gmina Tarnawatka,tomaszowski,lubelskie,"82,83",3898,"47,06","-5,08"
3215062,gmina Szczecinek,szczecinecki,zachodniopomorskie,"498,87",9239,"18,52","-3,4"
2814112,gmina Stawiguda,olsztyński,warmińsko-mazurskie,"222,87",10929,"49,04","78,54"
1021011,Brzeziny,brzeziński,łódzkie,"21,58",12474,"578,04","-1,04"
1430012,gmina Chlewiska,szydłowiecki,mazowieckie,"123,98",5901,"47,6","-5,36"
3206023,gmina Cedynia,gryfiński,zachodniopomorskie,"180,61",4192,"23,21","-10,2"
0203052,gmina Pęcław,głogowski,dolnośląskie,"64,27",2241,"34,87","-7,47"
1435062,gmina Zabrodzie,wyszkowski,mazowieckie,92,5982,"65,02","5,41"
2214023,gmina Gniew,tczewski,pomorskie,"194,12",15391,"79,29","-5,86"
0411032,gmina Dobre,radziejowski,kujawsko-pomorskie,"70,82",5317,"75,08","-7,29"
3207043,gmina Międzyzdroje,kamieński,zachodniopomorskie,"114,38",6424,"56,16","-5,69"
1006113,gmina Tuszyn,łódzki wschodni,łódzkie,"129,9",12434,"95,72",4
2601072,gmina Tuczępy,buski,świętokrzyskie,"83,62",3721,"44,5","-1,43"
0611032,gmina Adamów,łukowski,lubelskie,"98,67",5564,"56,39","-9,98"
3009022,gmina Babiak,kolski,wielkopolskie,"133,77",7815,"58,42","-6,48"
1001072,gmina Szczerców,bełchatowski,łódzkie,"128,95",8235,"63,86","3,46"
1817011,Sanok,sanocki,podkarpackie,"38,08",37210,"977,15","-8,78"
1433022,gmina Grębków,węgrowski,mazowieckie,"130,76",4447,"34,01","-0,6"
1205052,gmina Lipinki,gorlicki,małopolskie,"66,46",6782,"102,05","-0,54"
